Month Number,ConsolidatedCIFSC,total_net_assets,total_gross_sales,total_redemptions,normalized_value,Ticker,Close,CloseNormalized,PercentMonthlyChange
57,Balanced - Global,461995999630.0,4311839230.0,4351389380.0,1.5966079010791128,AOA,52.66876220703125,1.5344245868901762,-0.02520998673314661
58,Balanced - Global,454332240400.0,4643846690.0,4402646860.83,1.5701227831378632,AOA,51.51548767089844,1.5008256806405758,-0.02189674653069502
59,Balanced - Global,483021434580.0,5784580500.0,4319377950.0,1.6692695163131834,AOA,56.65550994873047,1.6505724419042345,0.0997762519626826
60,Balanced - Global,493457423630.0,6403730170.0,4678270590.0,1.7053351588428791,AOA,58.440223693847656,1.702567372795226,0.03150115049237465
61,Balanced - Global,493730888710.0,7990744436.86,5117533440.0,1.7062802244013406,AOA,58.64466094970703,1.7085233424957083,0.003498228496358362
62,Balanced - Global,505029159000.0,10467559960.0,5048772210.0,1.7453258170644552,AOA,59.74459457397461,1.740568242096521,0.01875590388715638
64,Balanced - Global,529142424690.0,7241698090.0,4655429750.0,1.828658639323321,AOA,63.310203552246094,1.8444468573180066,0.031973770723400595
65,Balanced - Global,535003117390.0,6529771840.0,4082005170.0,1.8489125555436143,AOA,64.36297607421875,1.8751177896586486,0.016628796985368503
66,Balanced - Global,549913748740.0,7080323300.0,4279390310.0,1.9004420749389208,AOA,64.86796569824219,1.8898298972297383,0.007845964478726401
67,Balanced - Global,560302698200.0,6436264880.0,3732640640.0,1.936345153764347,AOA,65.06077575683594,1.8954471261545998,0.002972346311747754
68,Balanced - Global,573308577450.0,6416293590.0,4421373620.0,1.981292057174033,AOA,66.73461151123047,1.9442117947804358,0.025727264006972148
69,Balanced - Global,561189231270.0,6481975770.0,4038706770.0,1.9394089155832013,AOA,64.4451904296875,1.8775129803398098,-0.034306352126702536
70,Balanced - Global,573299847510.0,5935844650.0,4162074310.0,1.9812618874513703,AOA,66.9100112915039,1.9493218016252667,0.03824677753890157
71,Balanced - Global,576458068670.0,7601129920.0,5053543320.0,1.9921763561079164,AOA,65.80738067626953,1.9171983292789279,-0.016479306966943896
72,Balanced - Global,590371365550.0,6548463990.0,5199768480.0,2.040259196103193,AOA,67.37092590332031,1.9627498504950693,0.023759420462917822
73,Balanced - Global,573847870100.0,7816820690.0,5440092080.0,1.9831557938874969,AOA,65.28020477294922,1.9018398580756168,-0.03103298792970952
74,Balanced - Global,567069292300.0,8799209410.0,5157726610.0,1.9597297666443447,AOA,63.583152770996094,1.8523988192527898,-0.025996425836218404
75,Balanced - Global,567169721420.0,6278597610.0,5666806810.0,1.960076838754534,AOA,64.28247833251953,1.87277260991877,0.010998598387251408
76,Balanced - Global,554760091850.0,4560996640.0,5259839470.0,1.917190509356022,AOA,59.65757751464844,1.7380331319151934,-0.07194652318704126
78,Balanced - Global,507029176330.0,4067912520.0,5690234550.0,1.7522376593183504,AOA,55.97964096069336,1.6308820229670247,-0.06930847603990778
79,Balanced - Global,528953427750.0,3122695640.0,4027718960.0,1.828005486465016,AOA,58.85853576660156,1.7147542612378197,0.05142753251900359
80,Balanced - Global,517978182410.0,3349623640.0,4144291840.0,1.7900762328780595,AOA,57.03639221191406,1.6616688695560173,-0.03095801706507027
81,Balanced - Global,500654128460.0,2664139270.0,4609782200.0,1.7302061876018178,AOA,52.27550506591797,1.5229676359194584,-0.08347104298440557
82,Balanced - Global,508751614060.0,2584267890.0,4783766200.0,1.758190216680399,AOA,54.754947662353516,1.595202439289218,0.04743029442391878
83,Balanced - Global,533186325960.0,3170126960.0,5221806940.0,1.8426339220617796,AOA,58.975467681884766,1.7181608954225651,0.07708015804447653
85,Balanced - Global,533846061440.0,4018348250.0,5790386330.0,1.8449138960893328,AOA,60.663150787353516,1.7673289856414143,0.07320447665655155
86,Balanced - Global,526985430600.0,5508574670.0,5160866942.0,1.8212043024688176,AOA,58.83525848388672,1.7140761128740276,-0.03013183917654107
87,Balanced - Global,531096030570.0,3914664830.0,5793742190.0,1.8354100886564333,AOA,60.53938293457031,1.763723196774939,0.02896434033939537
90,Balanced - Global,531116809260.0,3568620740.0,5497497280.0,1.835481897547971,AOA,63.33987808227539,1.845311379789645,0.04554767085909972
91,Balanced - Global,536062531760.0,3085972490.0,5112117010.0,1.852573776322611,AOA,64.657470703125,1.8836974444742411,0.020801944379149596
92,Balanced - Global,531565441720.0,3258411820.0,5326990760.0,1.837032322510287,AOA,63.61775207519531,1.8534068175581968,-0.016080409836994075
93,Balanced - Global,512229399590.0,3043978270.0,5781380560.0,1.770209065025198,AOA,61.07804870605469,1.7794164078785681,-0.039921300050632574
94,Balanced - Global,504722642770.0,2933011920.0,5936785820.0,1.7442665303281657,AOA,59.317569732666016,1.7281275203430617,-0.028823431833279164
95,Balanced - Global,528324513830.0,3617855380.0,6344572450.0,1.825832028394871,AOA,64.2027359008789,1.8704494349930556,0.08235614153158138
96,Balanced - Global,540073676340.0,4075726300.0,6011641050.0,1.8664358555049585,AOA,66.6646499633789,1.9421735710846073,0.03834593694419645
97,Balanced - Global,545572994429.57,5544466154.7,7112791187.750001,1.885440900395794,AOA,67.3424072265625,1.961919002057228,0.010166666495000096
99,Balanced - Global,572222792957.0598,5084230371.799999,5861945875.419999,1.977539704119708,AOA,71.5707778930664,2.0851061748953743,0.028707089845414167
100,Balanced - Global,560277618962.68,5260825694.179999,6371695924.09,1.9362584826492504,AOA,69.04740142822266,2.0115914248350557,-0.03525707752700293
101,Balanced - Global,572855218656.0802,5360312687.55,6500999793.209999,1.9797252985160017,AOA,71.99653625488281,2.0975099996877096,0.04271174245023387
102,Balanced - Global,575738837090.9199,6018982455.18,7567453626.51,1.989690770036209,AOA,73.06147766113281,2.1285354540343326,0.014791564450821418
104,Balanced - Global,593789207574.2999,4887474459.109999,4797954990.26,2.052070886215246,AOA,76.1391372680664,2.218198403628527,0.028779449541587045
105,Balanced - Global,605238261535.02,4844188545.21,4989170330.669999,2.091637570836339,AOA,77.66468048095703,2.2626427937400972,0.020036255566169316
3,Global Equity,120355865230.0,2507340130.0,1640199210.0,1.0200884195809703,VXUS,34.12818908691406,1.053224043998901,0.07980803037294262
5,Global Equity,124540953830.0,1716697480.0,1196413980.0,1.0555595651510012,VXUS,34.634429931640625,1.0688470537156622,-0.00980595738740468
6,Global Equity,120616385330.0,2015298900.0,1603490040.0,1.022296484277861,VXUS,33.90272521972656,1.0462660432280395,-0.021126512356584408
7,Global Equity,125432719310.0,1552504920.0,1777432536.4,1.0631178144925824,VXUS,35.869049072265625,1.1069484179801408,0.05799899093052678
8,Global Equity,126539786270.0,1517940600.0,1482830740.0,1.072500873502117,VXUS,36.03108596801758,1.1119490101353904,0.0045174572491591914
9,Global Equity,127580193450.0,1602191470.0,1349916611.41,1.0813189507427965,VXUS,36.4245719909668,1.1240923131185108,0.010920737257225342
10,Global Equity,126887653880.0,1651849400.0,1552705960.0,1.0754492609349204,VXUS,35.93818664550781,1.1090820604742375,-0.013353220611064606
11,Global Equity,127859769990.0,1855984150.0,1387957160.0,1.083688530241855,VXUS,35.21646499633789,1.0868091355310339,-0.020082305662468235
12,Global Equity,129586839990.0,2339252330.0,2275458760.0,1.098326488295989,VXUS,35.60447692871094,1.0987835035671762,0.01101791257053755
13,Global Equity,129571216470.0,2084486760.0,1986420460.0,1.0981940695576529,VXUS,37.37266159057617,1.1533511395868852,0.04966186318101463
14,Global Equity,135243588120.0,2797132570.0,1861885530.0,1.1462708344138297,VXUS,37.87357711791992,1.168809805620036,0.01340326072655366
16,Global Equity,144564933430.0,2214468030.0,1224942290.0,1.2252748479488198,VXUS,39.809688568115234,1.228559800734461,0.023826832600085314
17,Global Equity,149092398650.0,2921637710.0,1530442890.0,1.2636478415054848,VXUS,40.98748779296875,1.2649076555667185,0.02958574325037172
18,Global Equity,146135835130.0,2902597310.0,1455786450.0,1.238589185637372,VXUS,40.80689239501953,1.259334332737568,-0.004406110441835843
22,Global Equity,160576158940.0,2894829510.0,1546452230.0,1.360979623905009,VXUS,44.557861328125,1.3750923255973293,0.02581131921700381
25,Global Equity,171678584820.0,4718642160.0,2031361930.0,1.4550793675926232,VXUS,48.38633728027344,1.493242248946776,0.06737983592518051
26,Global Equity,173478257500.0,4045424900.0,1859291090.0,1.47033267707111,VXUS,45.848602294921875,1.4149256556736125,-0.05244734625503816
28,Global Equity,176495608340.0,2733345300.0,1743379680.0,1.4959065420739908,VXUS,45.88575744628906,1.4160722942684316,0.007181837851162498
30,Global Equity,182020860870.0,3059713220.0,1924059880.0,1.542736383813258,VXUS,43.69686508178711,1.3485212717940798,-0.03185417353729732
31,Global Equity,185447504200.0,2863626220.0,2040019040.0,1.5717792490885605,VXUS,45.30263137817383,1.3980765431883664,0.036747860364381234
32,Global Equity,187307287790.0,2574445360.0,1762071980.0,1.587542034719824,VXUS,44.21659851074219,1.3645606737808489,-0.023972842953993972
33,Global Equity,186601363550.0,2389043770.0,1934671780.0,1.58155890177529,VXUS,44.09412384033203,1.360781004507208,-0.0027698799666917317
34,Global Equity,176552235580.0,3054666710.0,2227451030.0,1.49638649202613,VXUS,40.52019119262695,1.2504864973298861,-0.08105235655994761
36,Global Equity,171763722340.0,2523048450.0,3043328260.0,1.455800959332734,VXUS,38.747737884521484,1.1957871273689447,-0.05954985179153321
37,Global Equity,178746974300.0,3100112850.0,2506105150.0,1.5149882240480763,VXUS,42.16608428955078,1.301280114861637,0.08822054116338027
38,Global Equity,184950857040.0,3167092070.0,2727839720.56,1.5675698653949148,VXUS,42.85446548461914,1.3225241259117484,0.01632547120907188
39,Global Equity,188652761410.0,2831074060.0,2833558170.0,1.5989457337085755,VXUS,43.04523849487305,1.328411538245106,0.004451648342746835
40,Global Equity,195035738570.0,3064616610.0,3088705415.0,1.6530453080909535,VXUS,44.382415771484375,1.3696779311155098,0.03106446434884068
41,Global Equity,186621196170.0,2763915040.0,2613287350.0,1.5817269951702675,VXUS,41.97774887084961,1.2954679286126827,-0.05418062218640563
42,Global Equity,192265411990.0,3522542680.0,2755757630.0,1.6295651224156238,VXUS,43.8914909362793,1.3545275860761816,0.045589440046382226
43,Global Equity,193827355670.0,3769310100.0,2208787880.0,1.6428035354913877,VXUS,43.51611328125,1.3429431222521584,-0.008552401548041782
44,Global Equity,191186563610.0,2378076930.0,2415221360.0,1.6204212328609386,VXUS,42.573402404785156,1.3138502876132188,-0.0216634898059941
45,Global Equity,193821313110.0,2489394850.0,2404288081.0,1.642752321157389,VXUS,43.48245620727539,1.3419044372088227,0.021352622791267883
46,Global Equity,197301673440.0,2940987420.0,2579216719.0,1.6722504703486842,VXUS,45.23151397705078,1.3958818015740735,0.040224447336596
47,Global Equity,204778667580.11,3106783330.0,2221269310.0,1.735622497304125,VXUS,45.68019485473633,1.409728463266479,0.009919651991158093
49,Global Equity,207868707120.0,3826500980.0,2533652880.0,1.761812442801716,VXUS,46.062034606933594,1.4215123527352276,-0.022965266512103573
50,Global Equity,196503087140.0,4195138780.0,2897047600.0,1.665481970657296,VXUS,43.02262496948242,1.3277136662132696,-0.06598513642282006
51,Global Equity,178046358790.0,5161883790.0,3995063450.0,1.50905008578648,VXUS,35.92496871948242,1.1086741443827541,-0.16497496968245515
52,Global Equity,192931695980.0,3866738460.0,2758727500.0,1.6352122803754985,VXUS,38.765377044677734,1.1963314863897294,0.07906501874432906
53,Global Equity,202469272570.0,3860491950.0,2518345880.0,1.7160489841932405,VXUS,40.705787658691406,1.2562141572430006,0.05005524934730589
54,Global Equity,206987790440.0,4120120220.0,2382801435.13,1.754346143571791,VXUS,42.216922760009766,1.3028490319615502,0.03712334751974036
55,Global Equity,212355816550.0,3561873620.0,2498663020.0,1.799843396741422,VXUS,44.19377899169922,1.3638564446151191,0.0468261564900709
56,Global Equity,218616052320.0,3181574461.76,2484414440.0,1.852902663945558,VXUS,46.15277862548828,1.424312787939905,0.0443274976361948
58,Global Equity,214920928200.0,4437701073.84,2780228800.0,1.8215842623327816,VXUS,44.267330169677734,1.3661262945891137,-0.016767980115089277
60,Global Equity,248595252680.0,5981448020.0,3280059330.0,2.106994436349774,VXUS,52.24882507324219,1.6124418057368188,0.04808368192384313
61,Global Equity,251536685130.0,6874245000.0,3343540770.0,2.131924847289787,VXUS,52.89684295654297,1.6324401717179589,0.012402535031024954
62,Global Equity,263284694780.0,8066515090.0,3341374240.0,2.231496302109949,VXUS,54.11597442626953,1.6700635736934266,0.023047338963652925
63,Global Equity,271594279100.0,8232799770.0,3638939330.0,2.301925032111308,VXUS,54.99305725097656,1.697131072563858,0.01620746616882997
64,Global Equity,279939234250.0,5878994520.0,3154543800.0,2.3726535511923683,VXUS,56.65765380859375,1.7485018943081756,0.030269212893917218
66,Global Equity,294318207620.0,5299139060.0,2585841080.0,2.494524007544204,VXUS,57.747894287109375,1.7821476140616976,-0.011141222287304518
67,Global Equity,301080945550.0,4597249330.0,3062401530.0,2.551842283092062,VXUS,57.54983139038086,1.77603522982334,-0.003429785608178058
68,Global Equity,312486175990.0,4435769600.0,2735297380.0,2.648508477732956,VXUS,58.3917236328125,1.8020167183203417,0.01462892630772083
70,Global Equity,311688077500.0,4804040900.0,2705416880.0,2.64174411252501,VXUS,57.99074935913086,1.7896423217477315,0.0344220174946222
73,Global Equity,304538445650.0,7075799270.0,4002946730.0,2.58114667807082,VXUS,55.87765121459961,1.7244303713719895,-0.013550556171151508
75,Global Equity,298249884440.0,5108758730.0,4860242440.0,2.527847335708997,VXUS,54.041297912597656,1.6677589949324225,-0.004499099020724807
76,Global Equity,302103285490.0,3914657540.0,4293447330.0,2.560507229596133,VXUS,50.61576461791992,1.562044214101677,-0.0633873246386113
77,Global Equity,279820856770.0,3664404290.0,4242853900.0,2.371650230778723,VXUS,51.38595962524414,1.5858130668297232,0.01521650444556438
78,Global Equity,260004246610.0,3212446550.0,4703305480.0,2.2036925288342744,VXUS,46.76475143432617,1.4431987732144282,-0.08993133970096628
79,Global Equity,274494472840.0,2675911230.0,2596901530.0,2.3265059201557885,VXUS,49.0297737121582,1.5130992275611421,0.048434391467105375
80,Global Equity,268082755700.0,2774022010.0,2785113350.0,2.272162757139645,VXUS,46.82989501953125,1.445209157945817,-0.04486822039077525
81,Global Equity,255324904210.0,2261495880.0,3942574810.0,2.16403228473755,VXUS,41.95349884033203,1.2947195526838053,-0.10412998314784669
82,Global Equity,264975257600.0,2582032840.0,3412155970.0,2.2458248398339777,VXUS,43.6290168762207,1.3464274202491666,0.0399375041939985
83,Global Equity,285591805810.0,3343816320.0,4176407480.0,2.4205624983649026,VXUS,49.316551208496094,1.5219494174628585,0.13036127649658982
84,Global Equity,274542684850.0,3240336720.0,4470493860.0,2.3269145459671834,VXUS,47.675743103027344,1.4713127269585093,-0.03327094180880347
87,Global Equity,294630480440.0,4576087530.0,3730274780.0,2.497170707701468,VXUS,51.515254974365234,1.5898032278700518,0.026017216106668475
88,Global Equity,302481863710.0,3030713000.0,3290257530.0,2.563715907938394,VXUS,52.607303619384766,1.6235047491321923,0.02119854877090196
90,Global Equity,299603638030.0,3146269070.0,3812409030.0,2.539321212428559,VXUS,52.44831085205078,1.6185981012889206,0.033161305225414835
91,Global Equity,306291842530.0,3232233380.0,3347912070.0,2.5960077722833814,VXUS,55.07786560058594,1.6997483281326484,0.050136118891469274
92,Global Equity,304696294220.0,2967751090.0,3268113850.0,2.5824845397362792,VXUS,52.65769577026367,1.6250598924420034,-0.04394087904336872
93,Global Equity,292257973470.0,3013037480.0,3269873270.0,2.4770622827331694,VXUS,50.59676742553711,1.5614579450870774,-0.039138217397852594
94,Global Equity,286854473030.0,3620781400.0,4169140080.0,2.431264363259024,VXUS,49.15556335449219,1.5169811996005835,-0.028484113598085715
95,Global Equity,304930647960.0,3758269940.0,3953752360.0,2.5844708287783846,VXUS,53.20433807373047,1.6419297244747535,0.0823665612382464
96,Global Equity,312035789520.0,3428286470.0,3593527160.0,2.644691181238888,VXUS,55.086158752441406,1.7000042616342026,0.03536968500769832
97,Global Equity,320331952026.6599,5081656076.4800005,4067076317.62,2.71500615329142,VXUS,54.959068298339844,1.696082145471472,-0.0023071213709547297
98,Global Equity,339185230365.16,6718865475.299999,4140601513.170001,2.8747990380626627,VXUS,56.56047058105469,1.7455027398069833,0.029138090078634347
99,Global Equity,351291849344.68005,5776728700.87,3736844495.44,2.977409922855748,VXUS,58.1715202331543,1.7952210599131615,0.02848366775504236
100,Global Equity,345731580523.3998,6379893416.559999,4442846202.950001,2.930283296965883,VXUS,57.0342903137207,1.7601252072837685,-0.019549599441024072
101,Global Equity,358714269853.3699,6217320924.900002,4546156680.99,3.040319405428164,VXUS,59.3292236328125,1.8309487410167222,0.04023778163046076
102,Global Equity,362141074594.67,8582133125.970001,7600093357.480002,3.069363638761415,VXUS,58.38994598388672,1.8019618586093369,-0.015831618743891777
104,Global Equity,378300019854.2999,5191305353.159999,3326112963.100001,3.206320428532244,VXUS,61.854286193847656,1.9088742528307494,0.024078789001456977
105,Global Equity,384692508437.65015,4263776511.33,3675233265.59,3.260500617953986,VXUS,63.1915168762207,1.9501422938469772,0.02161904638560124
1,Europe Equity,5856574980.0,116304100.0,95296220.0,1.0,VGK,34.824554443359375,1.0,
2,Europe Equity,5644062720.0,153854015.0,100368950.0,0.9637139009189292,VGK,33.7009391784668,0.9677349708315698,-0.03226502916843027
3,Europe Equity,5823751460.0,119094460.0,52576190.0,0.9943954410022768,VGK,35.86684036254883,1.029929626835131,0.06426827373006665
4,Europe Equity,5681539390.0,79963160.0,101416320.0,0.9701129771926869,VGK,37.06526184082031,1.064342744172229,0.033413076428188616
5,Europe Equity,5922550630.0,47736000.0,48222490.0,1.0112652275818723,VGK,36.879425048828125,1.05900637174873,-0.005013772539643136
6,Europe Equity,5504767030.0,64744940.0,131652160.0,0.9399294039261152,VGK,34.68644332885742,0.9960340881108304,-0.05946355500573041
9,Europe Equity,5705320360.0,169046960.0,55313780.0,0.9741735364924842,VGK,36.94606399536133,1.0609199338200435,0.0024686019194647864
10,Europe Equity,5517105560.0,34340430.0,104989750.0,0.94203618648113,VGK,35.83462142944336,1.029004448218478,-0.03008284092339344
11,Europe Equity,5307420790.0,49756130.0,94184350.0,0.9062328764038124,VGK,34.99612045288086,1.0049265816107003,-0.023399186125447648
12,Europe Equity,5394151770.0,35327930.0,97581930.0,0.9210420405135836,VGK,36.54352951049805,1.0493610067555785,0.04421658851302204
13,Europe Equity,5327466050.0,56189710.0,65983500.0,0.9096555697132046,VGK,37.805992126464844,1.0856130891194788,0.03454681671085227
14,Europe Equity,5471656580.0,77671200.0,67152610.0,0.9342758521295326,VGK,38.02812194824219,1.0919916293571903,0.005875518913358951
15,Europe Equity,5620103010.0,56013190.0,61943390.0,0.9596228220747548,VGK,39.498695373535156,1.1342196908155155,0.03867068237801695
16,Europe Equity,6026061790.0,104582360.0,47742350.0,1.0289395782652475,VGK,41.26072692871094,1.1848170805981084,0.04460986719972464
17,Europe Equity,6346682960.0,187388280.0,59718280.0,1.0836850858520042,VGK,43.28602981567383,1.2429744043409565,0.049085487283395395
18,Europe Equity,6309503440.0,306071140.0,57572040.0,1.0773367474243454,VGK,42.46205520629883,1.2193136677559369,-0.01903557828897118
19,Europe Equity,6366837980.0,166768230.0,50072620.0,1.0871265204906504,VGK,44.28209686279297,1.2715768391183835,0.04286277825346888
20,Europe Equity,6472567480.0,133824750.0,54233880.0,1.1051796488738883,VGK,44.31333541870117,1.2724738658401182,0.0007054443696511268
21,Europe Equity,6960838000.0,131815430.0,42972610.0,1.188550991624118,VGK,45.555091857910156,1.308131362656873,0.028022184010209637
22,Europe Equity,7315248820.0,167722610.0,48923780.0,1.2490660232271116,VGK,45.94762420654297,1.319403074668903,0.008616651457034729
23,Europe Equity,7317242580.0,91483200.0,65398630.0,1.2494064542822605,VGK,45.924102783203125,1.3187276482717585,-0.0005119181621689655
24,Europe Equity,7278363140.0,114028830.0,46980640.0,1.2427678574688037,VGK,46.37887191772461,1.3317865126790878,0.009902624263958784
25,Europe Equity,7544545410.0,214436110.0,89803580.0,1.288218017487074,VGK,49.25187683105469,1.4142859145882463,0.06194641642916075
27,Europe Equity,8305482480.0,1079821350.0,213931020.0,1.4181466997968837,VGK,45.8386116027832,1.3162727373106156,-0.00835612873964118
29,Europe Equity,8350325640.0,126022150.0,112178750.0,1.425803591436304,VGK,45.91196823120117,1.3183792001093653,-0.02424291461082601
30,Europe Equity,8260593030.0,111356850.0,197798330.0,1.4104819042204084,VGK,44.46237564086914,1.2767536111103808,-0.031573305309679736
31,Europe Equity,8259957720.0,62579870.0,116321010.0,1.4103734261419802,VGK,46.886322021484375,1.346358130661598,0.054516798656776666
32,Europe Equity,8042310780.0,40183760.0,100669150.0,1.373210589374201,VGK,45.56147766113281,1.3083147333654068,-0.028256521374069154
33,Europe Equity,7851091780.0,47538270.0,109930980.0,1.3405602774336889,VGK,45.41608428955078,1.3041397087626223,-0.0031911469742795934
36,Europe Equity,6798583060.0,59068400.0,165813590.0,1.1608462425934825,VGK,39.42900466918945,1.1322184963864796,-0.054637450766926055
38,Europe Equity,7033054620.0,177495050.0,118833770.0,1.2008818539876356,VGK,43.67837905883789,1.2542408584115232,0.03161742844014379
39,Europe Equity,7020123400.0,29910810.0,145648510.0,1.198673870645126,VGK,43.760009765625,1.2565849144401475,0.0018689042163663398
40,Europe Equity,7207204540.0,77248390.0,100538740.0,1.2306176501816084,VGK,45.735172271728516,1.3133024385456182,0.0451362446371087
41,Europe Equity,6703526260.0,52582350.0,200620730.0,1.144615459187718,VGK,43.140968322753906,1.2388089097570743,-0.056722295338947105
42,Europe Equity,6734915940.0,30015990.0,127396340.0,1.1499751924972366,VGK,45.0702018737793,1.2942075668788247,0.04471929180152064
44,Europe Equity,6402872230.0,41548660.0,104045510.0,1.093279306056114,VGK,43.95170593261719,1.2620895409904735,-0.01645818527932323
45,Europe Equity,6347651470.0,17504720.0,132122490.0,1.0838504572513814,VGK,44.80416488647461,1.2865682160943837,0.01939535532851297
46,Europe Equity,6395253750.0,47286070.0,126554000.0,1.0919784638358716,VGK,46.804473876953125,1.344007830827486,0.04464560371891598
47,Europe Equity,6447566560.0,51917030.0,105630700.0,1.1009107852316782,VGK,47.409820556640625,1.3613905853052806,0.012933521724417401
48,Europe Equity,6481285970.0,32306520.0,62223800.0,1.106668315889981,VGK,49.26786422729492,1.414744998602264,0.03919111375742264
50,Europe Equity,5924880830.0,202266580.0,191221440.0,1.01166310518234,VGK,44.197120666503906,1.2691367161176061,-0.07959158560271486
52,Europe Equity,5329957310.0,94527500.0,87199840.0,0.9100809480287744,VGK,39.211639404296875,1.1259767721672622,0.07148563499237802
53,Europe Equity,5546293990.0,81463510.0,99322580.0,0.947020060178586,VGK,41.50117874145508,1.191721743603495,0.05838927859025735
54,Europe Equity,5599148530.0,74776330.0,113792940.0,0.9560448810304484,VGK,42.837459564208984,1.2300935431602507,0.032198623347030615
55,Europe Equity,5689608650.0,18129820.0,87135930.0,0.9714907893145424,VGK,44.710086822509766,1.2838667295866995,0.04371471318213686
56,Europe Equity,5674969160.0,18537210.0,12105240.0,0.9689911218382454,VGK,46.63835906982422,1.3392377825157673,0.0431283494252497
57,Europe Equity,5593898400.0,76151370.0,59297700.0,0.9551484304568744,VGK,44.93291091918945,1.2902652061857929,-0.03656749904261144
58,Europe Equity,5252765080.0,78464370.0,68716120.0,0.8969005089046089,VGK,42.73713684082031,1.2272127389405774,-0.04886783503339406
59,Europe Equity,5967916650.0,195838340.0,94951900.0,1.0190113966576415,VGK,49.74364471435547,1.428407211792511,0.16394425063222534
60,Europe Equity,6053493790.0,26557210.0,81176750.0,1.033623544592611,VGK,51.91541290283203,1.4907703410037936,0.04365920915018545
62,Europe Equity,5725609650.0,38400110.0,243140950.0,0.9776378975002896,VGK,53.44051742553711,1.534564283154169,0.02579552525601483
63,Europe Equity,5776301670.0,70913760.0,112024320.0,0.9862934718202824,VGK,54.97636413574219,1.5786666912037268,0.02873936825827135
65,Europe Equity,6046044510.0,61981930.0,93077180.0,1.032351592978325,VGK,60.42765808105469,1.7352026191559076,0.04453890862179995
67,Europe Equity,6356463160.0,143015980.0,50115600.0,1.0853550380055068,VGK,60.70579147338867,1.7431893226982704,0.02984491616588948
68,Europe Equity,6529214160.0,56663090.0,60530890.0,1.1148519710405893,VGK,61.80453109741211,1.7747400386108168,0.018099420127074484
69,Europe Equity,6216636940.0,78369860.0,40176960.0,1.061479953937173,VGK,58.13612747192383,1.6694004676062608,-0.059354930137830705
70,Europe Equity,6394492460.0,61988450.0,29908680.0,1.0918484748913777,VGK,61.41404342651367,1.7635270402784606,0.05638345891154989
71,Europe Equity,6239859160.0,55265960.0,66913770.0,1.0654451076454927,VGK,58.41062927246094,1.677282888642934,-0.04890435454956708
72,Europe Equity,6501905320.0,90197210.0,78674840.0,1.1101890340691924,VGK,60.816917419433594,1.7463803454642806,0.04119606614317298
73,Europe Equity,6141291780.0,75769560.0,79927220.0,1.0486148988055817,VGK,59.24989700317383,1.7013827728805895,-0.025766192742926426
74,Europe Equity,5879709400.0,99821880.0,39993900.0,1.0039501620109028,VGK,56.1163215637207,1.61140099164776,-0.0528874411255984
76,Europe Equity,5758357010.0,83348200.0,100304100.0,0.9832294523103672,VGK,52.694175720214844,1.5131328042091574,-0.06037978623657857
77,Europe Equity,5692431240.0,58927649.0,88520390.0,0.971972741651811,VGK,53.966636657714844,1.5496719920850455,0.024148037617217174
78,Europe Equity,5159581260.0,50288120.0,90439400.0,0.8809895335788905,VGK,47.667518615722656,1.3687904806722453,-0.11672244987110368
79,Europe Equity,5393542450.0,26074010.0,66230280.0,0.920938000182489,VGK,51.05537033081055,1.4660738994909437,0.07107254192103973
80,Europe Equity,5077812320.0,75077260.0,110809060.0,0.8670276291758499,VGK,47.24416732788086,1.3566337913876672,-0.07464842539061417
81,Europe Equity,4734121690.0,32041130.0,131204020.0,0.8083430513852996,VGK,42.484771728515625,1.2199659811187322,-0.10074038486771056
82,Europe Equity,4895182410.0,12298010.0,119104270.0,0.8358438894263076,VGK,46.26519012451172,1.328522097813485,0.08898290474887242
83,Europe Equity,5391868530.0,55493950.0,95957190.0,0.9206521812515068,VGK,52.50600051879883,1.5077292834915537,0.13489213764152827
84,Europe Equity,5302276300.0,155329320.0,120627160.0,0.9053544636766522,VGK,51.25783157348633,1.471887649183135,-0.023771929550520907
85,Europe Equity,5616977880.0,43456600.0,59875600.0,0.9590892115582544,VGK,56.56336212158203,1.6242379271091576,0.1035067302932894
86,Europe Equity,5610698030.0,29875550.0,50295320.0,0.958016938084177,VGK,55.59487533569336,1.5964274697646457,-0.017122157339355557
87,Europe Equity,5773909230.0,159123520.0,110783320.0,0.9858849668479784,VGK,56.75891876220703,1.6298534085920022,0.020937962707622545
89,Europe Equity,5709723540.0,79521090.0,50486230.0,0.9749253718254284,VGK,56.2891731262207,1.6163644883891508,-0.05120521669440975
91,Europe Equity,5613081200.0,15241480.0,50394880.0,0.9584238602200906,VGK,60.39460754394531,1.734253560721775,0.047198283217744386
92,Europe Equity,5428446830.0,40715870.0,137117180.0,0.9268978624089944,VGK,57.94990921020508,1.6640531411380464,-0.04047875188130634
93,Europe Equity,5168812100.0,61135690.0,83536100.0,0.882565683467097,VGK,55.105682373046875,1.582380112362209,-0.049080781590893845
94,Europe Equity,5099052250.0,42825730.0,65321400.0,0.8706543103115876,VGK,53.635528564453125,1.5401641003530708,-0.026678805983043723
95,Europe Equity,5326756580.0,15117890.0,106508490.0,0.9095344289436554,VGK,58.871063232421875,1.6905044206142854,0.09761318305416297
96,Europe Equity,5438561770.0,36177470.0,53964450.0,0.92862497083577,VGK,61.603477478027344,1.768966709343625,0.046413536559004334
